"","FCH4_umol"
"46545",NA
"46546",NA
"46547",NA
"46548",NA
"46549",NA
"46550",NA
"46551",NA
"46552",NA
"46553",NA
"46554",NA
"46555",NA
"46556",NA
"46557",NA
"46558",NA
"46559",NA
"46560",NA
"46561",NA
"46562",NA
"46563",NA
"46564",NA
"46565",NA
"46566",NA
"46567",NA
"46568",NA
"46569",NA
"46570",NA
"46571",NA
"46572",NA
"46573",NA
"46574",NA
"46575",NA
"46576",NA
"46577",NA
"46578",NA
"46579",NA
"46580",NA
"46581",NA
"46582",NA
"46583",NA
"46584",NA
"46585",NA
"46586",NA
"46587",NA
"46588",NA
"46589",NA
"46590",NA
"46591",NA
"46592",NA
"46593",NA
"46594",NA
"46595",NA
"46596",NA
"46597",NA
"46598",NA
"46599",NA
"46600",NA
"46601",NA
"46602",NA
"46603",NA
"46604",NA
"46605",NA
"46606",NA
"46607",NA
"46608",NA
"46609",NA
"46610",NA
"46611",NA
"46612",NA
"46613",NA
"46614",NA
"46615",NA
"46616",NA
"46617",NA
"46618",NA
"46619",NA
"46620",NA
"46621",NA
"46622",NA
"46623",NA
"46624",NA
"46625",NA
"46626",NA
"46627",NA
"46628",NA
"46629",NA
"46630",NA
"46631",NA
"46632",NA
"46633",NA
"46634",NA
"46635",NA
"46636",NA
"46637",NA
"46638",NA
"46639",NA
"46640",NA
"46641",NA
"46642",NA
"46643",NA
"46644",NA
"46645",NA
"46646",NA
"46647",NA
"46648",NA
"46649",NA
"46650",NA
"46651",NA
"46652",NA
"46653",NA
"46654",NA
"46655",NA
"46656",NA
"46657",NA
"46658",NA
"46659",NA
"46660",NA
"46661",NA
"46662",NA
"46663",NA
"46664",NA
"46665",NA
"46666",NA
"46667",NA
"46668",NA
"46669",NA
"46670",NA
"46671",NA
"46672",NA
"46673",NA
"46674",NA
"46675",NA
"46676",NA
"46677",NA
"46678",NA
"46679",NA
"46680",NA
"46681",NA
"46682",NA
"46683",NA
"46684",NA
"46685",NA
"46686",NA
"46687",NA
"46688",NA
"46689",NA
"46690",NA
"46691",0.23009
"46692",0.184965
"46693",0.13415
"46694",0.17424
"46695",0.0783895
"46696",0.10664
"46697",NA
"46698",NA
"46699",NA
"46700",NA
"46701",NA
"46702",NA
"46703",NA
"46704",0.18043
"46705",0.152355
"46706",0.16688
"46707",0.12197
"46708",0.089563
"46709",0.1210155
"46710",-0.16207
"46711",NA
"46712",NA
"46713",NA
"46714",NA
"46715",0.072678
"46716",0.123485
"46717",0.123685
"46718",0.0598255
"46719",0.076296
"46720",0.075944
"46721",0.0612795
"46722",NA
"46723",NA
"46724",0.053685
"46725",NA
"46726",NA
"46727",NA
"46728",NA
"46729",NA
"46730",NA
"46731",NA
"46732",NA
"46733",NA
"46734",NA
"46735",0.0240045
"46736",0.0073889
"46737",0.012799
"46738",0.0097809
"46739",0.0089116
"46740",0.012607
"46741",NA
"46742",NA
"46743",NA
"46744",NA
"46745",0.015088
"46746",NA
"46747",NA
"46748",NA
"46749",NA
"46750",NA
"46751",NA
"46752",NA
"46753",NA
"46754",NA
"46755",NA
"46756",NA
"46757",NA
"46758",NA
"46759",0.16083
"46760",0.102312
"46761",0.0915375
"46762",0.08581
"46763",0.10893
"46764",0.141705
"46765",0.16272
"46766",0.1648
"46767",0.16535
"46768",0.138765
"46769",0.16869
"46770",0.110445
"46771",0.1005115
"46772",0.070085
"46773",NA
"46774",NA
"46775",0.016868
"46776",NA
"46777",NA
"46778",NA
"46779",NA
"46780",NA
"46781",NA
"46782",0.144005
"46783",0.11137
"46784",0.059706
"46785",0.058138
"46786",0.0292885
"46787",NA
"46788",0.023154
"46789",NA
"46790",0.057732
"46791",0.16506
"46792",NA
"46793",NA
"46794",NA
"46795",NA
"46796",0.048161
"46797",0.022987
"46798",0.0173615
"46799",0.034473
"46800",0.041647
"46801",0.0333175
"46802",0.067482
"46803",0.05022
"46804",0.030528
"46805",0.0416175
"46806",0.025251
"46807",0.0291485
"46808",0.022502
"46809",0.022801
"46810",0.011362
"46811",0.024548
"46812",0.0201995
"46813",0.021964
"46814",0.03223
"46815",0.019652
"46816",NA
"46817",0.016532
"46818",NA
"46819",NA
"46820",NA
"46821",NA
"46822",0.066403
"46823",NA
"46824",NA
"46825",NA
"46826",0.0615135
"46827",0.0316868
"46828",0.0250205
"46829",-0.016473
"46830",0.05249
"46831",0.0543025
"46832",0.046673
"46833",0.0598105
"46834",0.069614
"46835",0.051668
"46836",0.033995
"46837",0.0537275
"46838",0.0440955
"46839",0.0484395
"46840",0.055166
"46841",0.0662485
"46842",0.120559
"46843",0.198155
"46844",0.17504
"46845",0.0767395
"46846",NA
"46847",NA
"46848",0.035371
"46849",0.0427685
"46850",0.028652
"46851",0.035298
"46852",0.030078
"46853",0.033246
"46854",0.0260665
"46855",0.0354705
"46856",0.038709
"46857",0.0277635
"46858",0.025819
"46859",NA
"46860",0.0174615
"46861",0.016465
"46862",0.015366
"46863",NA
"46864",0.0194995
"46865",NA
"46866",NA
"46867",NA
"46868",NA
"46869",NA
"46870",NA
"46871",NA
"46872",NA
"46873",NA
"46874",0.1983
"46875",NA
"46876",NA
"46877",0.0420385
"46878",NA
"46879",0.055256
"46880",0.0569175
"46881",0.059709
"46882",0.077518
"46883",0.0591745
"46884",0.059667
"46885",0.061129
"46886",0.058615
"46887",0.048606
"46888",0.028683
"46889",0.037322
"46890",0.0198955
"46891",NA
"46892",NA
"46893",0.016718
"46894",0.017479
"46895",0.028246
"46896",0.058933
"46897",0.061495
"46898",NA
"46899",NA
"46900",0.0565155
"46901",0.0651705
"46902",0.061596
"46903",0.053624
"46904",0.017484
"46905",-0.0582995
"46906",-0.0987945
"46907",-0.082579
"46908",-0.08874615
"46909",0.014727
"46910",-0.0327085
"46911",0.020186
"46912",NA
"46913",NA
"46914",NA
"46915",NA
"46916",0.021804
"46917",0.020489
"46918",0.0204125
"46919",0.018565
"46920",0.0112239
"46921",0.0186635
"46922",0.030031
"46923",NA
"46924",NA
"46925",NA
"46926",0.0325075
"46927",0.0234805
"46928",0.02551
"46929",0.01206469
"46930",0.022315
"46931",0.0215935
"46932",NA
"46933",NA
"46934",0.036995
"46935",0.0334955
"46936",0.033725
"46937",0.0325785
"46938",0.02838
"46939",0.030886
"46940",0.024906
"46941",NA
"46942",0.065999
"46943",0.0934385
"46944",0.06525645
"46945",NA
"46946",0.0327415
"46947",0.01373779
"46948",0.036321
"46949",0.0145062
"46950",0.0100765
"46951",0.00734855
"46952",0.0494475
"46953",0.060762
"46954",NA
"46955",NA
"46956",-0.0159975
"46957",NA
"46958",NA
"46959",NA
"46960",NA
"46961",NA
"46962",NA
"46963",NA
"46964",NA
"46965",NA
"46966",NA
"46967",0.0523865
"46968",NA
"46969",NA
"46970",NA
"46971",NA
"46972",NA
"46973",NA
"46974",NA
"46975",NA
"46976",NA
"46977",NA
"46978",NA
"46979",NA
"46980",NA
"46981",NA
"46982",NA
"46983",NA
"46984",NA
"46985",NA
"46986",NA
"46987",NA
"46988",NA
"46989",NA
"46990",NA
"46991",NA
"46992",NA
"46993",NA
"46994",NA
"46995",NA
"46996",NA
"46997",NA
"46998",NA
"46999",NA
"47000",NA
"47001",NA
"47002",NA
"47003",NA
"47004",NA
"47005",NA
"47006",NA
"47007",NA
"47008",NA
"47009",NA
"47010",NA
"47011",NA
"47012",NA
"47013",NA
"47014",NA
"47015",NA
"47016",NA
"47017",NA
"47018",NA
"47019",NA
"47020",NA
"47021",NA
"47022",NA
"47023",NA
"47024",NA
"47025",NA
"47026",NA
"47027",NA
"47028",NA
"47029",NA
"47030",NA
"47031",NA
"47032",NA
"47033",NA
"47034",NA
"47035",NA
"47036",NA
"47037",NA
"47038",NA
"47039",NA
"47040",NA
"47041",NA
"47042",NA
"47043",NA
"47044",NA
"47045",NA
"47046",NA
"47047",NA
"47048",NA
"47049",NA
"47050",NA
"47051",NA
"47052",NA
"47053",NA
"47054",NA
"47055",NA
"47056",NA
"47057",NA
"47058",NA
"47059",NA
"47060",NA
"47061",NA
"47062",NA
"47063",NA
"47064",NA
"47065",NA
"47066",NA
"47067",NA
"47068",NA
"47069",NA
"47070",NA
"47071",NA
"47072",NA
"47073",NA
"47074",NA
"47075",NA
"47076",NA
"47077",NA
"47078",NA
"47079",NA
"47080",NA
"47081",NA
"47082",NA
"47083",NA
"47084",NA
"47085",NA
"47086",NA
"47087",NA
"47088",NA
"47089",NA
"47090",NA
"47091",NA
"47092",NA
"47093",NA
"47094",NA
"47095",NA
"47096",NA
"47097",NA
"47098",NA
"47099",NA
"47100",NA
"47101",NA
"47102",NA
"47103",NA
"47104",NA
"47105",NA
"47106",NA
"47107",NA
"47108",NA
"47109",NA
"47110",NA
"47111",NA
"47112",NA
"47113",NA
"47114",NA
"47115",NA
"47116",NA
"47117",NA
"47118",NA
"47119",NA
"47120",NA
"47121",NA
"47122",NA
"47123",NA
"47124",NA
"47125",NA
"47126",NA
"47127",NA
"47128",NA
"47129",NA
"47130",NA
"47131",NA
"47132",NA
"47133",NA
"47134",NA
"47135",NA
"47136",NA
"47137",NA
"47138",NA
"47139",NA
"47140",NA
"47141",NA
"47142",NA
"47143",NA
"47144",NA
"47145",NA
"47146",NA
"47147",NA
"47148",NA
"47149",NA
"47150",NA
"47151",NA
"47152",NA
"47153",NA
"47154",NA
"47155",NA
"47156",NA
"47157",NA
"47158",NA
"47159",NA
"47160",NA
"47161",NA
"47162",NA
"47163",NA
"47164",NA
"47165",NA
"47166",NA
"47167",NA
"47168",NA
"47169",NA
"47170",NA
"47171",NA
"47172",NA
"47173",NA
"47174",NA
"47175",NA
"47176",NA
"47177",NA
"47178",NA
"47179",NA
"47180",NA
"47181",NA
"47182",NA
"47183",NA
"47184",NA
"47185",NA
"47186",NA
"47187",NA
"47188",NA
"47189",NA
"47190",NA
"47191",NA
"47192",NA
"47193",NA
"47194",NA
"47195",NA
"47196",NA
"47197",NA
"47198",NA
"47199",NA
"47200",NA
"47201",NA
"47202",NA
"47203",NA
"47204",NA
"47205",NA
"47206",NA
"47207",NA
"47208",NA
"47209",NA
"47210",NA
"47211",NA
"47212",NA
"47213",NA
"47214",NA
"47215",NA
"47216",NA
"47217",NA
"47218",NA
"47219",NA
"47220",NA
"47221",NA
"47222",NA
"47223",NA
"47224",NA
"47225",NA
"47226",NA
"47227",NA
"47228",NA
"47229",NA
"47230",NA
"47231",NA
"47232",NA
"47233",NA
"47234",NA
"47235",NA
"47236",NA
"47237",NA
"47238",NA
"47239",NA
"47240",NA
"47241",NA
"47242",NA
"47243",NA
"47244",NA
"47245",NA
"47246",NA
"47247",NA
"47248",NA
"47249",NA
"47250",NA
"47251",NA
"47252",NA
"47253",NA
"47254",NA
"47255",NA
"47256",NA
"47257",NA
"47258",NA
"47259",NA
"47260",NA
"47261",NA
"47262",NA
"47263",NA
"47264",NA
"47265",NA
"47266",NA
"47267",NA
"47268",NA
"47269",NA
"47270",NA
"47271",NA
"47272",NA
"47273",NA
"47274",NA
"47275",NA
"47276",NA
"47277",NA
"47278",NA
"47279",NA
"47280",NA
"47281",NA
"47282",NA
"47283",NA
"47284",NA
"47285",NA
"47286",NA
"47287",NA
"47288",NA
"47289",NA
"47290",NA
"47291",NA
"47292",NA
"47293",NA
"47294",NA
"47295",NA
"47296",NA
"47297",NA
"47298",NA
"47299",NA
"47300",NA
"47301",NA
"47302",NA
"47303",NA
"47304",NA
"47305",NA
"47306",NA
"47307",NA
"47308",NA
"47309",NA
"47310",NA
"47311",NA
"47312",NA
"47313",NA
"47314",NA
"47315",NA
"47316",NA
"47317",NA
"47318",NA
"47319",NA
"47320",NA
"47321",NA
"47322",NA
"47323",NA
"47324",NA
"47325",NA
"47326",NA
"47327",NA
"47328",NA
"47329",NA
"47330",NA
"47331",NA
"47332",NA
"47333",NA
"47334",NA
"47335",NA
"47336",NA
"47337",NA
"47338",NA
"47339",NA
"47340",NA
"47341",NA
"47342",NA
"47343",NA
"47344",NA
"47345",NA
"47346",NA
"47347",NA
"47348",NA
"47349",NA
"47350",NA
"47351",NA
"47352",NA
"47353",NA
"47354",NA
"47355",NA
"47356",NA
"47357",NA
"47358",NA
"47359",NA
"47360",NA
"47361",NA
"47362",NA
"47363",NA
"47364",NA
"47365",NA
"47366",NA
"47367",NA
"47368",NA
"47369",NA
"47370",NA
"47371",NA
"47372",NA
"47373",NA
"47374",NA
"47375",NA
"47376",NA
"47377",NA
"47378",NA
"47379",NA
"47380",NA
"47381",NA
"47382",NA
"47383",NA
"47384",NA
"47385",NA
"47386",NA
"47387",NA
"47388",NA
"47389",NA
"47390",NA
"47391",NA
"47392",NA
"47393",NA
"47394",NA
"47395",NA
"47396",NA
"47397",NA
"47398",NA
"47399",NA
"47400",NA
"47401",NA
"47402",NA
"47403",NA
"47404",NA
"47405",NA
"47406",NA
"47407",NA
"47408",NA
"47409",NA
"47410",NA
"47411",NA
"47412",NA
"47413",NA
"47414",NA
"47415",NA
"47416",NA
"47417",NA
"47418",NA
"47419",NA
"47420",NA
"47421",NA
"47422",NA
"47423",NA
"47424",NA
"47425",NA
"47426",NA
"47427",NA
"47428",NA
"47429",NA
"47430",NA
"47431",NA
"47432",NA
"47433",NA
"47434",NA
"47435",NA
"47436",NA
"47437",NA
"47438",NA
"47439",NA
"47440",NA
"47441",NA
"47442",NA
"47443",NA
"47444",NA
"47445",NA
"47446",NA
"47447",NA
"47448",NA
"47449",NA
"47450",NA
"47451",NA
"47452",NA
"47453",NA
"47454",NA
"47455",NA
"47456",NA
"47457",NA
"47458",NA
"47459",NA
"47460",NA
"47461",NA
"47462",NA
"47463",NA
"47464",NA
"47465",NA
"47466",NA
"47467",NA
"47468",NA
"47469",NA
"47470",NA
"47471",NA
"47472",NA
"47473",NA
"47474",NA
"47475",NA
"47476",NA
"47477",NA
"47478",NA
"47479",NA
"47480",NA
"47481",NA
"47482",NA
"47483",NA
"47484",NA
"47485",NA
"47486",NA
"47487",NA
"47488",NA
"47489",NA
"47490",NA
"47491",NA
"47492",NA
"47493",NA
"47494",NA
"47495",NA
"47496",NA
"47497",NA
"47498",NA
"47499",NA
"47500",NA
"47501",NA
"47502",NA
"47503",NA
"47504",NA
"47505",NA
"47506",NA
"47507",NA
"47508",NA
"47509",NA
"47510",NA
"47511",NA
"47512",NA
"47513",NA
"47514",NA
"47515",NA
"47516",NA
"47517",NA
"47518",NA
"47519",NA
"47520",NA
"47521",NA
"47522",NA
"47523",NA
"47524",NA
"47525",NA
"47526",NA
"47527",NA
"47528",NA
"47529",NA
"47530",NA
"47531",NA
"47532",NA
"47533",NA
"47534",NA
"47535",NA
"47536",NA
"47537",NA
"47538",NA
"47539",NA
"47540",NA
"47541",NA
"47542",NA
"47543",NA
"47544",NA
"47545",NA
"47546",NA
"47547",NA
"47548",NA
"47549",NA
"47550",NA
"47551",NA
"47552",NA
"47553",NA
"47554",NA
"47555",NA
"47556",NA
"47557",NA
"47558",NA
"47559",NA
"47560",NA
"47561",NA
"47562",NA
"47563",NA
"47564",NA
"47565",NA
"47566",NA
"47567",NA
"47568",NA
"47569",NA
"47570",NA
"47571",NA
"47572",NA
"47573",NA
"47574",NA
"47575",NA
"47576",NA
"47577",NA
"47578",NA
"47579",NA
"47580",NA
"47581",NA
"47582",NA
"47583",NA
"47584",NA
"47585",NA
"47586",NA
"47587",NA
"47588",NA
"47589",NA
"47590",NA
"47591",NA
"47592",NA
"47593",NA
"47594",NA
"47595",NA
"47596",NA
"47597",NA
"47598",NA
"47599",NA
"47600",NA
"47601",NA
"47602",NA
"47603",NA
"47604",NA
"47605",NA
"47606",NA
"47607",NA
"47608",NA
"47609",NA
"47610",NA
"47611",NA
"47612",NA
"47613",NA
"47614",NA
"47615",NA
"47616",NA
"47617",NA
"47618",NA
"47619",NA
"47620",NA
"47621",NA
"47622",NA
"47623",NA
"47624",NA
"47625",NA
"47626",NA
"47627",NA
"47628",NA
"47629",NA
"47630",NA
"47631",NA
"47632",NA
"47633",NA
"47634",NA
"47635",NA
"47636",NA
"47637",NA
"47638",NA
"47639",NA
"47640",NA
"47641",NA
"47642",NA
"47643",NA
"47644",NA
"47645",NA
"47646",NA
"47647",NA
"47648",NA
"47649",NA
"47650",NA
"47651",NA
"47652",NA
"47653",NA
"47654",NA
"47655",NA
"47656",NA
"47657",NA
"47658",NA
"47659",NA
"47660",NA
"47661",NA
"47662",NA
"47663",NA
"47664",NA
"47665",NA
"47666",NA
"47667",NA
"47668",NA
"47669",NA
"47670",NA
"47671",NA
"47672",NA
"47673",NA
"47674",NA
"47675",NA
"47676",NA
"47677",NA
"47678",NA
"47679",NA
"47680",NA
"47681",NA
"47682",NA
"47683",NA
"47684",NA
"47685",NA
"47686",NA
"47687",NA
"47688",NA
"47689",NA
"47690",NA
"47691",NA
"47692",NA
"47693",NA
"47694",NA
"47695",NA
"47696",NA
"47697",NA
"47698",NA
"47699",NA
"47700",NA
"47701",NA
"47702",NA
"47703",NA
"47704",NA
"47705",NA
"47706",NA
"47707",NA
"47708",NA
"47709",NA
"47710",NA
"47711",NA
"47712",NA
"47713",NA
"47714",NA
"47715",NA
"47716",NA
"47717",NA
"47718",NA
"47719",NA
"47720",NA
"47721",NA
"47722",NA
"47723",NA
"47724",NA
"47725",NA
"47726",NA
"47727",NA
"47728",NA
"47729",NA
"47730",NA
"47731",NA
"47732",NA
"47733",NA
"47734",NA
"47735",NA
"47736",NA
"47737",NA
"47738",NA
"47739",NA
"47740",NA
"47741",NA
"47742",NA
"47743",NA
"47744",NA
"47745",NA
"47746",NA
"47747",NA
"47748",NA
"47749",NA
"47750",NA
"47751",NA
"47752",NA
"47753",NA
"47754",NA
"47755",NA
"47756",NA
"47757",NA
"47758",NA
"47759",NA
"47760",NA
"47761",NA
"47762",NA
"47763",NA
"47764",NA
"47765",NA
"47766",NA
"47767",NA
"47768",NA
"47769",NA
"47770",NA
"47771",NA
"47772",NA
"47773",NA
"47774",NA
"47775",NA
"47776",NA
"47777",NA
"47778",NA
"47779",NA
"47780",NA
"47781",NA
"47782",NA
"47783",NA
"47784",NA
"47785",NA
"47786",NA
"47787",NA
"47788",NA
"47789",NA
"47790",NA
"47791",NA
"47792",NA
"47793",NA
"47794",NA
"47795",NA
"47796",NA
"47797",NA
"47798",NA
"47799",NA
"47800",NA
"47801",NA
"47802",NA
"47803",NA
"47804",NA
"47805",NA
"47806",NA
"47807",NA
"47808",NA
"47809",NA
"47810",NA
"47811",NA
"47812",NA
"47813",NA
"47814",NA
"47815",NA
"47816",NA
"47817",NA
"47818",NA
"47819",NA
"47820",NA
"47821",NA
"47822",NA
"47823",NA
"47824",NA
"47825",NA
"47826",NA
"47827",NA
"47828",NA
"47829",NA
"47830",NA
"47831",NA
"47832",NA
"47833",NA
"47834",NA
"47835",NA
"47836",NA
"47837",NA
"47838",NA
"47839",NA
"47840",NA
"47841",NA
"47842",NA
"47843",NA
"47844",NA
"47845",NA
"47846",NA
"47847",NA
"47848",NA
"47849",NA
"47850",NA
"47851",NA
"47852",NA
"47853",NA
"47854",NA
"47855",NA
"47856",NA
"47857",NA
"47858",NA
"47859",NA
"47860",NA
"47861",NA
"47862",NA
"47863",NA
"47864",NA
"47865",NA
"47866",NA
"47867",NA
"47868",NA
"47869",NA
"47870",NA
"47871",NA
"47872",NA
"47873",NA
"47874",NA
"47875",NA
"47876",NA
"47877",NA
"47878",NA
"47879",NA
"47880",0.13047
"47881",NA
"47882",NA
"47883",NA
"47884",NA
"47885",NA
"47886",NA
"47887",NA
"47888",NA
"47889",NA
"47890",NA
"47891",NA
"47892",NA
"47893",NA
"47894",NA
"47895",NA
"47896",NA
"47897",NA
"47898",NA
"47899",NA
"47900",NA
"47901",NA
"47902",NA
"47903",NA
"47904",NA
"47905",NA
"47906",NA
"47907",NA
"47908",NA
"47909",NA
"47910",NA
"47911",NA
"47912",NA
"47913",NA
"47914",NA
"47915",NA
"47916",NA
"47917",NA
"47918",NA
"47919",NA
"47920",NA
"47921",NA
"47922",NA
"47923",NA
"47924",NA
"47925",NA
"47926",NA
"47927",NA
"47928",NA
"47929",NA
"47930",NA
"47931",NA
"47932",NA
"47933",NA
"47934",NA
"47935",NA
"47936",NA
"47937",NA
"47938",NA
"47939",NA
"47940",NA
"47941",NA
"47942",NA
"47943",NA
"47944",NA
"47945",NA
"47946",NA
"47947",NA
"47948",NA
"47949",NA
"47950",NA
"47951",NA
"47952",NA
"47953",NA
"47954",NA
"47955",NA
"47956",NA
"47957",NA
"47958",NA
"47959",NA
"47960",NA
"47961",NA
"47962",NA
"47963",NA
"47964",NA
"47965",NA
"47966",NA
"47967",NA
"47968",NA
"47969",NA
"47970",NA
"47971",NA
"47972",NA
"47973",NA
"47974",NA
"47975",NA
"47976",NA
"47977",NA
"47978",NA
"47979",NA
"47980",NA
"47981",NA
"47982",NA
"47983",NA
"47984",NA
"47985",NA
"47986",NA
"47987",NA
"47988",NA
"47989",NA
"47990",NA
"47991",NA
"47992",NA
"47993",NA
"47994",NA
"47995",NA
"47996",NA
"47997",NA
"47998",NA
"47999",NA
"48000",NA
"48001",NA
"48002",NA
"48003",NA
"48004",NA
"48005",NA
"48006",NA
"48007",NA
"48008",NA
"48009",NA
"48010",NA
"48011",NA
"48012",NA
"48013",NA
"48014",NA
"48015",NA
"48016",NA
"48017",NA
"48018",NA
"48019",NA
"48020",NA
"48021",NA
"48022",NA
"48023",NA
"48024",NA
"48025",NA
"48026",NA
"48027",NA
"48028",NA
"48029",NA
"48030",NA
"48031",NA
"48032",NA
"48033",NA
"48034",NA
"48035",NA
"48036",NA
"48037",NA
"48038",NA
"48039",NA
